platform,age_group,gender,city,interest,engagement_rate,time_spent_minutes
Facebook,18-24,Masculino,São Luís,Culinária,0.022399912003005697,33
Facebook,18-24,Masculino,Salvador,Música,0.024066309679698982,15
Facebook,35-44,Masculino,Fortaleza,Culinária,0.02738737704186162,47
Facebook,65+,Feminino,Goiânia,Culinária,0.07853445920030479,33
Facebook,65+,Feminino,Campinas,Música,0.02336845739190597,41
Facebook,35-44,Masculino,São Luís,Beleza,0.06765097885779144,34
Facebook,65+,Outro,São Paulo,Arte,0.0239301430013124,28
Facebook,25-34,Outro,Curitiba,Moda,0.04017333942593272,31
Facebook,35-44,Feminino,Porto Alegre,Culinária,0.0385395088459463,53
Facebook,18-24,Masculino,Rio de Janeiro,Entretenimento,0.05659929697693218,12
Facebook,35-44,Outro,Fortaleza,Esportes,0.03849792698428506,54
Facebook,18-24,Outro,Salvador,Educação,0.024611091457987688,31
Facebook,45-54,Outro,Curitiba,Tecnologia,0.07319086683192415,50
Facebook,18-24,Outro,São Paulo,Esportes,0.07032041947373913,40
Facebook,18-24,Feminino,Goiânia,Arte,0.06425729109167193,45
Facebook,45-54,Masculino,Goiânia,Esportes,0.027908269435461704,12
Facebook,65+,Masculino,Guarulhos,Música,0.040724556615300146,28
Facebook,25-34,Feminino,Salvador,Tecnologia,0.054091258813729184,26
Facebook,65+,Masculino,Goiânia,Casa e Decoração,0.05894594682783187,5
Facebook,18-24,Feminino,Porto Alegre,Negócios,0.06387717123263902,31
Facebook,35-44,Outro,Porto Alegre,Viagem,0.03898007670325827,31
Facebook,55-64,Feminino,Manaus,Negócios,0.06978615582904955,6
Facebook,18-24,Masculino,Rio de Janeiro,Saúde,0.05944985935040267,23
Facebook,35-44,Masculino,São Paulo,Esportes,0.06094002320191104,40
Facebook,55-64,Outro,Brasília,Viagem,0.04791388968258087,9
Facebook,65+,Outro,Goiânia,Saúde,0.07863923189594205,54
Facebook,45-54,Outro,Belém,Música,0.058111131061626645,10
Facebook,35-44,Feminino,Brasília,Automóveis,0.05282729599587138,36
Facebook,25-34,Masculino,Guarulhos,Música,0.024275494950937577,5
Facebook,65+,Outro,Guarulhos,Moda,0.04907250633831042,26
Facebook,45-54,Masculino,Guarulhos,Tecnologia,0.06715023611883995,30
Facebook,55-64,Outro,São Paulo,Moda,0.03248462200325555,7
Facebook,65+,Masculino,Manaus,Viagem,0.033648439863382125,26
Facebook,65+,Masculino,Campinas,Casa e Decoração,0.06918488226902775,57
Facebook,25-34,Masculino,Campinas,Tecnologia,0.030546715519749683,8
Facebook,25-34,Masculino,São Luís,Automóveis,0.0506845587116244,35
Facebook,25-34,Outro,Belo Horizonte,Viagem,0.04171308304965567,43
Facebook,65+,Feminino,Salvador,Tecnologia,0.0553467585833875,10
Facebook,45-54,Outro,Campinas,Arte,0.07918394303959742,43
Facebook,25-34,Outro,Goiânia,Música,0.07643656410562523,60
Facebook,45-54,Feminino,Curitiba,Negócios,0.03195074970298045,49
Facebook,45-54,Feminino,Salvador,Entretenimento,0.03398593785376382,31
Facebook,35-44,Feminino,Recife,Automóveis,0.03705555039557061,44
Facebook,35-44,Feminino,Belém,Esportes,0.06217595633808917,9
Facebook,18-24,Feminino,Goiânia,Educação,0.052222348577418726,14
Facebook,18-24,Feminino,Goiânia,Música,0.054507794357219516,25
Facebook,18-24,Feminino,Goiânia,Saúde,0.07712039232515487,13
Facebook,25-34,Feminino,Rio de Janeiro,Culinária,0.029986917589074936,8
Facebook,25-34,Outro,São Paulo,Arte,0.07856965908268146,30
Facebook,35-44,Masculino,Fortaleza,Viagem,0.022057888187275707,34
Facebook,55-64,Masculino,São Luís,Tecnologia,0.061060713441180664,31
Facebook,55-64,Feminino,Salvador,Educação,0.03209681084900119,57
Facebook,65+,Feminino,Brasília,Culinária,0.06494989533471893,12
Facebook,45-54,Feminino,São Luís,Moda,0.06960540298239172,25
Facebook,45-54,Feminino,Brasília,Arte,0.042269000406031196,35
Facebook,45-54,Outro,São Luís,Fitness,0.040662308972001904,32
Facebook,25-34,Outro,Belém,Saúde,0.03320823827882558,49
Facebook,35-44,Outro,Belo Horizonte,Esportes,0.06411819011582995,24
Facebook,45-54,Feminino,Manaus,Esportes,0.07144897230267294,26
Facebook,65+,Feminino,Belém,Viagem,0.06537583082819001,57
Facebook,25-34,Feminino,Goiânia,Casa e Decoração,0.061267722428404295,51
Facebook,55-64,Feminino,São Luís,Entretenimento,0.047398016316972214,17
Facebook,65+,Feminino,Porto Alegre,Esportes,0.06469499616375102,52
Facebook,25-34,Masculino,Manaus,Casa e Decoração,0.06856484816572615,54
Facebook,25-34,Masculino,Recife,Esportes,0.07695621460094018,12
Facebook,45-54,Masculino,Curitiba,Saúde,0.055096279706685305,25
Facebook,25-34,Masculino,Guarulhos,Casa e Decoração,0.06656682859926104,14
Facebook,65+,Feminino,Porto Alegre,Tecnologia,0.048094697782798235,14
Facebook,65+,Feminino,Belo Horizonte,Arte,0.024825615391315822,21
Facebook,18-24,Outro,Goiânia,Moda,0.03477843250834689,12
Facebook,45-54,Feminino,Salvador,Educação,0.03285260894226453,21
Facebook,65+,Masculino,Campinas,Moda,0.036071573539112556,34
Facebook,25-34,Masculino,São Paulo,Moda,0.05076561795330131,45
Facebook,35-44,Masculino,Goiânia,Tecnologia,0.06274468100383465,7
Facebook,55-64,Outro,Belém,Negócios,0.03238897384083266,56
Facebook,55-64,Outro,Curitiba,Moda,0.04599754810395426,33
Facebook,25-34,Feminino,São Luís,Fitness,0.05173900769554038,7
Facebook,25-34,Masculino,Campinas,Tecnologia,0.03786837345000098,16
Facebook,35-44,Feminino,Porto Alegre,Fitness,0.06574191817321226,13
Facebook,45-54,Outro,Rio de Janeiro,Tecnologia,0.04040371239112307,43
Facebook,45-54,Feminino,Recife,Educação,0.03124675678112462,30
Facebook,45-54,Feminino,Rio de Janeiro,Automóveis,0.05156095089128468,42
Facebook,65+,Outro,Belém,Casa e Decoração,0.05792290095913233,44
Facebook,35-44,Masculino,Recife,Esportes,0.03914837694619139,9
Facebook,18-24,Masculino,Porto Alegre,Entretenimento,0.03853890706750875,17
Facebook,55-64,Outro,Recife,Viagem,0.07181802690897085,22
Facebook,55-64,Masculino,Guarulhos,Fitness,0.021571093564436494,27
Facebook,35-44,Feminino,Salvador,Arte,0.0568402217728691,30
Facebook,65+,Masculino,Curitiba,Saúde,0.028531086309412042,15
Facebook,25-34,Masculino,Porto Alegre,Casa e Decoração,0.038455516693456905,27
Facebook,65+,Feminino,Salvador,Culinária,0.0326168502912233,23
Facebook,55-64,Feminino,Fortaleza,Automóveis,0.07346222576207076,17
Facebook,18-24,Masculino,Manaus,Viagem,0.044989563252501655,55
Facebook,35-44,Masculino,São Paulo,Beleza,0.02312922289544268,40
Facebook,35-44,Outro,Goiânia,Culinária,0.04472855474765543,21
Facebook,18-24,Outro,São Luís,Educação,0.06485243663266588,47
Facebook,65+,Masculino,São Luís,Automóveis,0.05941659062924162,36
Facebook,45-54,Outro,Campinas,Fitness,0.05361824552098425,14
Facebook,55-64,Outro,Recife,Casa e Decoração,0.04602549567787724,23
Facebook,65+,Outro,Belo Horizonte,Viagem,0.021742269099339833,6
Facebook,45-54,Feminino,São Luís,Saúde,0.05320178321025909,20
Facebook,45-54,Outro,Porto Alegre,Automóveis,0.062425303818927066,54
Facebook,35-44,Outro,Fortaleza,Entretenimento,0.044754885621824086,50
Facebook,65+,Outro,Goiânia,Viagem,0.04159566415291184,28
Facebook,25-34,Masculino,Guarulhos,Viagem,0.06789826786397458,34
Facebook,18-24,Masculino,Brasília,Esportes,0.020233130967721828,32
Facebook,18-24,Feminino,Belém,Casa e Decoração,0.06641833923700083,51
Facebook,18-24,Masculino,Campinas,Automóveis,0.03330934900807633,56
Facebook,18-24,Masculino,Guarulhos,Arte,0.0442765440462471,57
Facebook,55-64,Outro,Brasília,Esportes,0.03789985224385057,52
Facebook,18-24,Masculino,Curitiba,Beleza,0.060026530028197495,48
Facebook,18-24,Masculino,Goiânia,Moda,0.058565645456529286,39
Facebook,18-24,Outro,Manaus,Música,0.05903406532599287,21
Facebook,35-44,Feminino,São Paulo,Viagem,0.0593371601152099,53
Facebook,18-24,Feminino,Salvador,Casa e Decoração,0.057267526734734425,21
Facebook,45-54,Outro,Belém,Saúde,0.06370380426081801,39
Facebook,55-64,Outro,Campinas,Tecnologia,0.07961886911331416,20
Facebook,35-44,Masculino,São Paulo,Entretenimento,0.07132027945436624,56
Facebook,18-24,Outro,Belo Horizonte,Culinária,0.04475076776415476,44
Facebook,35-44,Outro,Brasília,Viagem,0.06052864818933526,46
Facebook,55-64,Feminino,Porto Alegre,Fitness,0.04327970030440158,28
Facebook,18-24,Masculino,Salvador,Negócios,0.07439786920744657,11
Facebook,25-34,Masculino,São Paulo,Negócios,0.0323262004283525,57
Facebook,25-34,Outro,Porto Alegre,Moda,0.06129488714515775,20
Facebook,35-44,Outro,Campinas,Esportes,0.0640307271761106,28
Facebook,55-64,Outro,Belém,Educação,0.06370537041002215,19
Facebook,65+,Outro,Goiânia,Casa e Decoração,0.021800663331174825,27
Facebook,55-64,Outro,Recife,Tecnologia,0.05071755839871854,18
Facebook,45-54,Masculino,Rio de Janeiro,Saúde,0.04769082815244982,48
Facebook,25-34,Feminino,Belo Horizonte,Negócios,0.02992665111438942,34
Facebook,45-54,Feminino,Curitiba,Beleza,0.06755546258446993,32
Facebook,55-64,Feminino,Guarulhos,Casa e Decoração,0.06702817251018782,15
Facebook,45-54,Masculino,Rio de Janeiro,Viagem,0.07069396516151091,10
Facebook,45-54,Outro,Guarulhos,Viagem,0.06894770687437277,36
Facebook,18-24,Masculino,Belém,Esportes,0.0774682634651861,58
Facebook,18-24,Outro,Manaus,Automóveis,0.03553149388052133,24
Facebook,35-44,Masculino,Salvador,Moda,0.03112182799647507,7
Facebook,18-24,Outro,Guarulhos,Música,0.07428542329529023,43
Facebook,65+,Outro,Manaus,Saúde,0.02467652860589073,20
Facebook,18-24,Outro,Goiânia,Casa e Decoração,0.02240253997404353,21
Facebook,65+,Feminino,Fortaleza,Beleza,0.0686344162973013,43
Facebook,35-44,Masculino,Salvador,Moda,0.045956711677098236,24
Facebook,35-44,Outro,Recife,Saúde,0.06399003686417103,15
Facebook,25-34,Feminino,Belém,Música,0.07474511227442548,41
Facebook,65+,Masculino,Belém,Beleza,0.06683637678213646,21
Facebook,65+,Outro,Porto Alegre,Automóveis,0.051094145698025735,50
Facebook,35-44,Feminino,Belo Horizonte,Casa e Decoração,0.055386135086632454,58
Facebook,65+,Feminino,Campinas,Música,0.021203042049917707,39
Facebook,65+,Outro,Salvador,Culinária,0.03907684314529752,36
Facebook,25-34,Outro,Belém,Automóveis,0.07909779945135684,26
Facebook,25-34,Outro,São Luís,Casa e Decoração,0.04565250240570286,20
Facebook,55-64,Outro,Belém,Esportes,0.0424409920832118,13
Facebook,25-34,Feminino,Campinas,Viagem,0.078853834028825,29
Facebook,35-44,Masculino,Belém,Educação,0.050033875601417824,8
Facebook,65+,Feminino,Salvador,Automóveis,0.03943285074500633,51
Facebook,55-64,Outro,São Paulo,Automóveis,0.06231672992695868,37
Facebook,65+,Outro,Belo Horizonte,Beleza,0.054631653317111575,45
Facebook,65+,Masculino,Recife,Educação,0.02845197617689003,25
Facebook,25-34,Outro,Rio de Janeiro,Arte,0.03833017912230272,38
Facebook,18-24,Feminino,São Paulo,Educação,0.07472279920843004,51
Facebook,65+,Masculino,Belo Horizonte,Esportes,0.07363627877997121,6
Facebook,65+,Masculino,São Paulo,Entretenimento,0.033165257679672495,57
Facebook,25-34,Outro,Brasília,Viagem,0.04848293890709301,45
Facebook,65+,Masculino,Rio de Janeiro,Educação,0.045569529996108735,18
Facebook,35-44,Feminino,São Luís,Viagem,0.062143457600494875,55
Facebook,55-64,Masculino,São Paulo,Esportes,0.0755544779175196,12
Facebook,35-44,Outro,Campinas,Culinária,0.05998624961070814,31
Facebook,35-44,Masculino,Guarulhos,Automóveis,0.04265054853428944,23
Facebook,25-34,Masculino,Campinas,Entretenimento,0.0561364684835554,51
Facebook,25-34,Outro,Salvador,Fitness,0.06859031045371343,28
Facebook,65+,Outro,Campinas,Casa e Decoração,0.06997174565684358,29
Facebook,35-44,Outro,Goiânia,Educação,0.02784574024100095,29
Facebook,25-34,Masculino,Campinas,Música,0.024025689523679977,19
Facebook,45-54,Masculino,Brasília,Entretenimento,0.06363903669805433,15
Facebook,25-34,Feminino,Belo Horizonte,Culinária,0.03228333457726823,40
Facebook,45-54,Feminino,Guarulhos,Fitness,0.028024150006385737,49
Facebook,35-44,Feminino,Brasília,Moda,0.02215991148164409,12
Facebook,65+,Masculino,Curitiba,Culinária,0.05822478971919416,40
Facebook,45-54,Outro,Guarulhos,Esportes,0.07959594477875943,9
Facebook,35-44,Masculino,Brasília,Casa e Decoração,0.07735753710966024,18
Facebook,25-34,Feminino,Belo Horizonte,Moda,0.07606555117695897,31
Facebook,25-34,Outro,Porto Alegre,Tecnologia,0.059441103627182634,39
Facebook,25-34,Masculino,Manaus,Casa e Decoração,0.07532937873279386,14
Facebook,45-54,Masculino,São Paulo,Música,0.034036328703976965,7
Facebook,18-24,Outro,Goiânia,Beleza,0.052184966123177065,38
Facebook,55-64,Outro,Brasília,Música,0.06240998206267659,40
Facebook,45-54,Masculino,Guarulhos,Fitness,0.07296110261933404,19
Facebook,25-34,Outro,Curitiba,Culinária,0.05339172902598714,37
Facebook,18-24,Masculino,Campinas,Música,0.04792675812780474,49
Facebook,45-54,Masculino,Guarulhos,Entretenimento,0.032047206523485514,51
Facebook,18-24,Feminino,Porto Alegre,Beleza,0.06506725332623241,23
Facebook,65+,Outro,Guarulhos,Casa e Decoração,0.020390895861911586,41
Facebook,18-24,Masculino,Recife,Beleza,0.03510033175386649,49
Facebook,55-64,Outro,São Paulo,Saúde,0.029613104368548377,6
Facebook,65+,Outro,Fortaleza,Entretenimento,0.02690102517744383,15
Facebook,45-54,Feminino,Fortaleza,Música,0.05129039918376678,47
Facebook,18-24,Feminino,Curitiba,Educação,0.07936031435231217,14
Facebook,35-44,Outro,Rio de Janeiro,Viagem,0.025942252085420225,8
Facebook,25-34,Masculino,Belém,Casa e Decoração,0.02359800023383516,34
Facebook,45-54,Outro,Brasília,Entretenimento,0.035088261519617275,33
Facebook,55-64,Outro,Fortaleza,Arte,0.04014584974192155,57
Facebook,18-24,Feminino,Goiânia,Fitness,0.0343212563045004,57
Facebook,55-64,Feminino,Porto Alegre,Saúde,0.02020926125113351,5
Facebook,45-54,Outro,Goiânia,Casa e Decoração,0.0799031950098998,27
Facebook,35-44,Feminino,Curitiba,Saúde,0.05770330024970381,16
Facebook,25-34,Feminino,Guarulhos,Casa e Decoração,0.062056594798583276,34
Facebook,45-54,Outro,Recife,Esportes,0.0403395214386933,16
Facebook,55-64,Feminino,Brasília,Negócios,0.05367989530236705,54
Facebook,18-24,Feminino,Rio de Janeiro,Fitness,0.0655316122196277,23
Facebook,45-54,Outro,Brasília,Automóveis,0.044964797189477615,24
Facebook,35-44,Masculino,Salvador,Culinária,0.022795599681128226,17
Facebook,55-64,Masculino,Fortaleza,Música,0.050215263564901046,53
Facebook,45-54,Outro,Porto Alegre,Música,0.04720292673911587,49
Facebook,55-64,Feminino,Salvador,Música,0.05135544153322584,50
Facebook,55-64,Masculino,Belo Horizonte,Negócios,0.05672379785665195,28
Facebook,55-64,Masculino,Campinas,Música,0.06476278662292193,26
Facebook,18-24,Masculino,Recife,Viagem,0.029953092185773453,20
Facebook,18-24,Masculino,Recife,Tecnologia,0.06699021624640873,29
Facebook,65+,Feminino,Brasília,Moda,0.06814004344337739,30
Facebook,55-64,Outro,Manaus,Esportes,0.02442459553908667,6
Facebook,55-64,Outro,Salvador,Entretenimento,0.043169545026909735,20
Facebook,18-24,Masculino,São Luís,Culinária,0.04321703484347374,44
Facebook,65+,Masculino,Curitiba,Arte,0.059352897007237254,6
Facebook,45-54,Feminino,Brasília,Música,0.05942363544484974,5
Facebook,45-54,Masculino,São Luís,Educação,0.043808296224046625,18
Facebook,18-24,Outro,Belém,Viagem,0.07099785330063944,16
Facebook,25-34,Feminino,Recife,Automóveis,0.07226036525772596,46
Facebook,25-34,Outro,Belo Horizonte,Fitness,0.06952410158919635,22
Facebook,55-64,Outro,Curitiba,Negócios,0.05004055195148468,29
Facebook,65+,Masculino,Salvador,Educação,0.024885845121836503,59
Facebook,35-44,Masculino,São Paulo,Beleza,0.026778916616869465,5
Facebook,45-54,Outro,Curitiba,Arte,0.04400839080269868,52
Facebook,45-54,Feminino,Campinas,Beleza,0.06527049998964196,51
Facebook,25-34,Feminino,Rio de Janeiro,Tecnologia,0.07403509729130509,30
Facebook,65+,Feminino,Belém,Casa e Decoração,0.022304659207436982,14
Facebook,18-24,Masculino,Belo Horizonte,Arte,0.05155189970907621,60
Facebook,55-64,Masculino,Goiânia,Culinária,0.03738073775964458,13
Facebook,65+,Masculino,Rio de Janeiro,Esportes,0.03582616419734599,45
Facebook,55-64,Feminino,Goiânia,Música,0.04549189643251052,46
Facebook,45-54,Masculino,Guarulhos,Saúde,0.06523578302222108,11
Facebook,55-64,Masculino,Goiânia,Beleza,0.05186190445077285,18
Facebook,65+,Feminino,São Luís,Moda,0.042917472835188195,9
Facebook,65+,Feminino,Salvador,Educação,0.06495079728219369,22
Facebook,55-64,Feminino,São Paulo,Culinária,0.07591659199452662,46
Facebook,35-44,Outro,Campinas,Educação,0.0740027066966584,35
Facebook,65+,Masculino,Rio de Janeiro,Saúde,0.03319193213420035,47
Facebook,25-34,Masculino,São Paulo,Beleza,0.07598642233512466,43
Facebook,65+,Feminino,Campinas,Culinária,0.05829075092583673,34
Facebook,18-24,Feminino,Campinas,Beleza,0.03776144714812529,43
Facebook,45-54,Feminino,Brasília,Entretenimento,0.07523164925238926,6
Facebook,25-34,Outro,Belo Horizonte,Arte,0.0753749778214818,7
Facebook,55-64,Feminino,Curitiba,Entretenimento,0.07308454779222667,32
Facebook,65+,Outro,São Luís,Casa e Decoração,0.07601079917787902,32
Facebook,25-34,Feminino,Curitiba,Negócios,0.05393002290982471,21
Facebook,35-44,Masculino,Belo Horizonte,Saúde,0.07595866867755181,8
Facebook,45-54,Outro,Rio de Janeiro,Casa e Decoração,0.04760878850985745,5
Facebook,35-44,Masculino,Salvador,Moda,0.026693983425356366,17
Facebook,45-54,Masculino,Goiânia,Fitness,0.028519571170026764,29
Facebook,45-54,Masculino,Manaus,Culinária,0.054306316762689474,43
Facebook,45-54,Masculino,Brasília,Culinária,0.024380342372159813,10
Facebook,55-64,Feminino,Belém,Negócios,0.07602678348923657,56
Facebook,45-54,Feminino,São Luís,Culinária,0.07668430308399743,25
Facebook,25-34,Outro,Porto Alegre,Saúde,0.054856381153521455,26
Facebook,35-44,Outro,Rio de Janeiro,Saúde,0.030952015332586326,14
Facebook,25-34,Outro,Salvador,Viagem,0.057384430865129774,17
Facebook,25-34,Outro,Campinas,Negócios,0.07888929358657677,26
Facebook,65+,Feminino,Belo Horizonte,Moda,0.05480463074293436,15
Facebook,25-34,Masculino,Brasília,Beleza,0.06128747265212736,30
Facebook,18-24,Outro,Curitiba,Entretenimento,0.05592676705037926,33
Facebook,55-64,Feminino,Campinas,Beleza,0.05634642548816492,7
Facebook,25-34,Masculino,Belém,Saúde,0.053030850796712645,11
Facebook,65+,Feminino,Fortaleza,Automóveis,0.06978643683434103,45
Facebook,65+,Outro,Salvador,Casa e Decoração,0.0219868879708545,28
Facebook,25-34,Feminino,Salvador,Fitness,0.04339319859457144,21
Facebook,65+,Outro,Campinas,Música,0.045065270364107776,9
Facebook,18-24,Masculino,Fortaleza,Esportes,0.02033634520112592,21
Facebook,35-44,Masculino,Fortaleza,Esportes,0.024026716033956404,47
Facebook,55-64,Masculino,Belém,Moda,0.028912033079919547,42
Facebook,35-44,Masculino,Rio de Janeiro,Educação,0.0647894385831822,26
Facebook,25-34,Masculino,Goiânia,Negócios,0.07975141725542674,49
Facebook,45-54,Masculino,Curitiba,Entretenimento,0.03019813027342162,30
Facebook,25-34,Feminino,São Paulo,Casa e Decoração,0.024882365783352383,42
Facebook,55-64,Masculino,Brasília,Educação,0.0672301279349206,48
Facebook,35-44,Masculino,Rio de Janeiro,Arte,0.07614002914143485,46
Facebook,35-44,Feminino,Goiânia,Música,0.073846089296289,28
Facebook,35-44,Feminino,Goiânia,Esportes,0.03835025063449164,59
Facebook,55-64,Outro,Belo Horizonte,Automóveis,0.03680491134055127,22
Facebook,45-54,Feminino,Guarulhos,Arte,0.04751868169257936,8
Facebook,65+,Feminino,Guarulhos,Viagem,0.0676951150439339,60
Facebook,65+,Masculino,Belém,Educação,0.03626840871195679,32
Facebook,25-34,Feminino,Belo Horizonte,Casa e Decoração,0.026071756004486024,54
Facebook,45-54,Outro,Belém,Entretenimento,0.0379413977072116,55
Facebook,35-44,Outro,Salvador,Negócios,0.06722083746315394,16
Facebook,25-34,Outro,Curitiba,Tecnologia,0.06456715426933793,41
Facebook,35-44,Feminino,São Luís,Moda,0.026519986238110548,14
Facebook,45-54,Feminino,Guarulhos,Moda,0.03313161647728383,44
Facebook,65+,Outro,Curitiba,Esportes,0.04683991697840514,59
Facebook,35-44,Outro,Fortaleza,Entretenimento,0.06823003010377103,37
Facebook,55-64,Masculino,São Luís,Educação,0.05043183005608487,11
Facebook,25-34,Outro,Fortaleza,Tecnologia,0.051750781529174034,31
Facebook,45-54,Masculino,Guarulhos,Esportes,0.036360910644052995,43
Facebook,65+,Masculino,Salvador,Entretenimento,0.04317541686290165,39
Facebook,18-24,Feminino,Goiânia,Esportes,0.054351657145311705,49
Facebook,65+,Outro,Guarulhos,Automóveis,0.055733045949670615,28
Facebook,18-24,Feminino,Goiânia,Saúde,0.035456991386194334,20
Facebook,65+,Masculino,Salvador,Fitness,0.03070768601740669,21
Facebook,35-44,Outro,São Paulo,Esportes,0.07969302758588231,18
Facebook,65+,Feminino,Curitiba,Negócios,0.07961623868744247,49
Facebook,35-44,Feminino,São Paulo,Educação,0.021082674195739885,6
Facebook,25-34,Outro,Belo Horizonte,Automóveis,0.05362203625981335,20
Facebook,25-34,Outro,Belém,Viagem,0.0429018719703354,22
Facebook,55-64,Masculino,Porto Alegre,Música,0.03475625985371881,38
Facebook,65+,Feminino,Rio de Janeiro,Educação,0.05843583847364854,39
Facebook,65+,Outro,Rio de Janeiro,Esportes,0.05710858272279716,33
Facebook,18-24,Outro,Campinas,Fitness,0.06922110282770486,12
Facebook,35-44,Outro,Goiânia,Culinária,0.0627385205390373,25
Facebook,65+,Feminino,São Paulo,Viagem,0.03530896019995727,13
Facebook,18-24,Masculino,Curitiba,Fitness,0.05699474474993478,57
Facebook,45-54,Masculino,Recife,Casa e Decoração,0.06468700961771598,46
Facebook,25-34,Outro,Brasília,Entretenimento,0.022551208064546045,6
Facebook,45-54,Feminino,Guarulhos,Tecnologia,0.025118848260140332,12
Facebook,55-64,Outro,Curitiba,Tecnologia,0.028957035992600355,58
Facebook,25-34,Outro,Belém,Moda,0.03357559677690673,8
Facebook,65+,Outro,Campinas,Educação,0.03659118558996741,48
Facebook,35-44,Masculino,São Luís,Educação,0.05836971427538834,13
Facebook,65+,Outro,Campinas,Arte,0.07136174497059285,21
Facebook,25-34,Masculino,Recife,Música,0.07962337533648992,28
Facebook,18-24,Feminino,Campinas,Beleza,0.03026661722547637,43
Facebook,25-34,Masculino,Porto Alegre,Negócios,0.02225684834582145,48
Facebook,35-44,Masculino,São Paulo,Arte,0.04316659576873809,48
Facebook,18-24,Outro,Manaus,Tecnologia,0.026123550387925427,45
Facebook,35-44,Feminino,Salvador,Viagem,0.060721892454401655,51
Facebook,55-64,Feminino,Belém,Moda,0.053247527667650785,59
Facebook,55-64,Outro,Campinas,Música,0.04164498707893237,15
Facebook,45-54,Feminino,Guarulhos,Educação,0.049564174897814665,29
Facebook,35-44,Feminino,Belém,Viagem,0.07863850047759952,8
Facebook,65+,Masculino,São Luís,Moda,0.0793948288724601,44
Facebook,55-64,Feminino,Guarulhos,Casa e Decoração,0.05795857609874146,22
Facebook,45-54,Masculino,Campinas,Música,0.05986220262358763,59
Facebook,55-64,Feminino,Manaus,Beleza,0.07055897381611512,43
Facebook,45-54,Feminino,Brasília,Entretenimento,0.058865095396396894,25
Facebook,45-54,Outro,Manaus,Arte,0.047087248235702844,58
Facebook,45-54,Masculino,Goiânia,Beleza,0.023063132750498344,37
Facebook,18-24,Feminino,Belém,Esportes,0.06361244359907414,11
Facebook,18-24,Outro,Campinas,Saúde,0.05564620329963049,26
Facebook,45-54,Outro,Porto Alegre,Casa e Decoração,0.055744364894314696,14
Facebook,55-64,Masculino,Recife,Beleza,0.04777736157604365,46
Facebook,65+,Outro,Recife,Educação,0.027922768914250932,53
Facebook,65+,Masculino,Goiânia,Casa e Decoração,0.04609050215677288,13
Facebook,55-64,Feminino,Curitiba,Fitness,0.06634689916609189,39
Facebook,18-24,Outro,Guarulhos,Culinária,0.04972673091635944,55
Facebook,35-44,Feminino,São Luís,Esportes,0.050583377578883655,56
Facebook,45-54,Feminino,Curitiba,Arte,0.06397773844958242,45
Facebook,25-34,Outro,Curitiba,Tecnologia,0.07009366987756785,7
Facebook,45-54,Outro,Recife,Educação,0.04649980044293347,58
Facebook,18-24,Feminino,Goiânia,Beleza,0.06071840590812301,56
Facebook,55-64,Feminino,Belém,Música,0.031216865026232467,49
Facebook,65+,Outro,Manaus,Arte,0.07163657607009634,42
Facebook,45-54,Feminino,São Luís,Viagem,0.04911494128205253,17
Facebook,18-24,Outro,Salvador,Arte,0.030518810338514456,34
Facebook,25-34,Outro,Fortaleza,Moda,0.020153785571622063,25
Facebook,65+,Masculino,Recife,Negócios,0.07331665939443653,39
Facebook,25-34,Feminino,Campinas,Moda,0.04098931095421947,24
Facebook,35-44,Masculino,São Paulo,Arte,0.05677203852636478,5
Facebook,45-54,Masculino,Belo Horizonte,Entretenimento,0.02167274610538766,35
Facebook,55-64,Feminino,Rio de Janeiro,Automóveis,0.02602837463645391,53
Facebook,55-64,Feminino,Campinas,Música,0.061918626876843755,38
Facebook,45-54,Outro,Brasília,Música,0.06764882904265339,7
Facebook,25-34,Feminino,Manaus,Saúde,0.020323058699593284,43
Facebook,25-34,Outro,Belo Horizonte,Música,0.058300916889453325,44
Facebook,45-54,Masculino,Recife,Moda,0.06320757855845824,40
Facebook,35-44,Feminino,São Paulo,Educação,0.06827905979881904,35
Facebook,55-64,Masculino,Salvador,Arte,0.05707338457882016,33
Facebook,18-24,Feminino,Curitiba,Saúde,0.0631467814028323,23
Facebook,35-44,Masculino,Curitiba,Tecnologia,0.02521968944580533,56
Facebook,35-44,Outro,Recife,Viagem,0.06724357268355924,18
Facebook,65+,Feminino,Salvador,Automóveis,0.02259022784095962,40
Facebook,65+,Outro,São Paulo,Arte,0.05161695036955191,31
Facebook,25-34,Outro,Guarulhos,Saúde,0.035974291510911395,36
Facebook,25-34,Masculino,Belém,Casa e Decoração,0.0587382187021972,38
Facebook,65+,Masculino,Porto Alegre,Moda,0.03433968088273588,29
Facebook,65+,Outro,Guarulhos,Educação,0.05133722948998007,38
Facebook,55-64,Outro,Belém,Automóveis,0.0527737772282873,53
Facebook,18-24,Outro,Recife,Tecnologia,0.07049220276604092,7
Facebook,55-64,Masculino,São Paulo,Esportes,0.0722072560143457,30
Facebook,45-54,Feminino,Recife,Esportes,0.02984429548329748,9
Facebook,18-24,Feminino,Brasília,Saúde,0.0699695947689943,49
Facebook,18-24,Feminino,Salvador,Moda,0.05327634538595162,24
Facebook,18-24,Feminino,Recife,Viagem,0.05682340151759896,39
Facebook,55-64,Outro,Fortaleza,Negócios,0.060967128632267595,11
Facebook,35-44,Masculino,Manaus,Entretenimento,0.03912422592132863,19
